subjID,TrialNum,List,BlockOrder,ItemNum,Condition,TrialType,SentenceType,Sentence,Response,A_rating,B_rating
17483393511275489231,58,8,4,126,Speaker_noError,filler,filler,The dog trainer taught the puppy to roll over.,
17483393511275489231,59,8,4,44,Speaker_noError,exposure,insertion,The translator found a car for the ambassador because he could not speak Lebanese.,
17483393511275489231,60,8,4,34,Speaker_noError,exposure,deletion,The commissioner wrote a report for the chairman.,
17483393511275489231,61,8,4,120,Speaker_noError,filler,filler,The secretary ordered some office supplies for the boss.,
17483393511275489231,62,8,4,46,Speaker_noError,exposure,swap,The principal commended a parent for her ability to motivate her child.,
17483393511275489231,63,8,4,115,Speaker_noError,filler,filler,The father bought a bicycle for his son.,
17483393511275489231,64,8,4,49,Speaker_noError,exposure,swap,The choreographer found a film starring the lead in the musical.,
17483393511275489231,65,8,4,104,Speaker_noError,filler,filler,The grandmother made a quilt for her granddaughter.,
17483393511275489231,66,8,4,43,Speaker_noError,exposure,insertion,The trucker ordered a bartender to bring him a beer.,
17483393511275489231,67,8,4,114,Speaker_noError,filler,filler,The seamstress made a dress for her client.,
17483393511275489231,68,8,4,35,Speaker_noError,exposure,deletion,The paramedic helped an invalid into the brick building.,
17483393511275489231,69,8,4,123,Speaker_noError,filler,filler,The athlete was treated by a nurse who had been listening to music.,
17483393511275489231,70,8,4,105,Speaker_noError,filler,filler,The travel agent reserved a flight for the businessman.,
17483393511275489231,71,8,4,129,Speaker_noError,filler,filler,The defendant's name was written on the check.,
17483393511275489231,72,8,4,117,Speaker_noError,filler,filler,The ballet instructor encouraged her students to practice more.,
17483393511275489231,73,8,4,1,Speaker_noError,test,deletion,The uncle sold the truck the father.,
17483393511275489231,74,8,4,14,Speaker_noError,test,swap,The saw sharpened the father.,
17483393511275489231,75,8,4,9,Speaker_noError,test,insertion,The judge gave the athlete to the prize.,
17483393511275489231,76,8,4,112,Speaker_noError,filler,filler,The baby crawled into the hallway.,
17483393511275489231,77,8,4,11,Speaker_noError,test,swap,The message read the assistant.,
17483393511275489231,78,8,4,15,Speaker_noError,test,swap,The blanket folded the daughter.,
17483393511275489231,79,8,4,7,Speaker_noError,test,insertion,The host tossed the contestant to the microphone.,
17483393511275489231,80,8,4,4,Speaker_noError,test,deletion,The sculpture shattered the fall.,
17483393511275489231,81,8,4,106,Speaker_noError,filler,filler,A cat jumped onto the table.,
17483393511275489231,82,8,4,6,Speaker_noError,test,insertion,The construction noise worsened from the man's hearing.,
17483393511275489231,83,8,4,8,Speaker_noError,test,insertion,The long drought deteriorated from the soil.,
17483393511275489231,84,8,4,109,Speaker_noError,filler,filler,Some treasure was found in the cave.,
17483393511275489231,85,8,4,108,Speaker_noError,filler,filler,The painting hung on the bedroom wall.,
17483393511275489231,86,8,4,111,Speaker_noError,filler,filler,The cheerleader was treated by a doctor who had been watching the game.,
17483393511275489231,87,8,4,125,Speaker_noError,filler,filler,The receptionist saved some cake for her co-worker.,
17483393511275489231,88,8,4,124,Speaker_noError,filler,filler,The marathoner ran into the stadium.,
17483393511275489231,89,8,4,13,Speaker_noError,test,swap,The oven cleaned the grandmother.,
17483393511275489231,90,8,4,127,Speaker_noError,filler,filler,The astronaut accepted the mission.,
17483393511275489231,91,8,4,5,Speaker_noError,test,deletion,The janitor lent the mop the teacher.,
17483393511275489231,92,8,4,10,Speaker_noError,test,insertion,The chemotherapy shrank from the tumor.,
17483393511275489231,93,8,4,101,Speaker_noError,filler,filler,The helicopter hovered over the water.,
17483393511275489231,94,8,4,3,Speaker_noError,test,deletion,The player benefited the intense practice.,
17483393511275489231,95,8,4,119,Speaker_noError,filler,filler,A flowering plant is on the window sill.,
17483393511275489231,96,8,4,12,Speaker_noError,test,swap,The bat swung the player.,
17483393511275489231,97,8,4,116,Speaker_noError,filler,filler,The hiker was rescued by a ranger who had been on patrol.,
17483393511275489231,98,8,4,113,Speaker_noError,filler,filler,The train arrived at the station.,
17483393511275489231,99,8,4,2,Speaker_noError,test,deletion,The scuba instructor rented the equipment the tourist.,
17483393511275489231,100,8,4,103,Speaker_noError,filler,filler,The first-graders liked their teacher because she used games to teach them how to read.,
17483393511275489231,101,8,4,75,Speaker_Error,filler,filler,The journalist was ignored by the politician at the press conference.,
17483393511275489231,102,8,4,16,Speaker_Error,test,deletion,The quarterback passed the ball the receiver.,
17483393511275489231,103,8,4,26,Speaker_Error,test,swap,The watch bought the plumber.,
17483393511275489231,104,8,4,94,Speaker_Error,filler,filler,The mobile was hanging from the ceiling.,
17483393511275489231,105,8,4,24,Speaker_Error,test,insertion,The hot stove melted from the plastic handle.,
17483393511275489231,106,8,4,25,Speaker_Error,test,insertion,The daughter passed the mother to the bowl.,
17483393511275489231,107,8,4,28,Speaker_Error,test,swap,The train boarded the granddaughter.,
17483393511275489231,108,8,4,93,Speaker_Error,filler,filler,The moose's head was mounted on the wall.,
17483393511275489231,109,8,4,23,Speaker_Error,test,insertion,The extra time benefited from the child with a learning disability.,
17483393511275489231,110,8,4,84,Speaker_Error,filler,filler,The cook baked a cake for Lucy.,
17483393511275489231,111,8,4,96,Speaker_Error,filler,filler,An old woman lives in the woods.,
17483393511275489231,112,8,4,20,Speaker_Error,test,deletion,The corrupt politicians profited the bribes.,
17483393511275489231,113,8,4,19,Speaker_Error,test,deletion,The millionaire profited the tax reduction.,
17483393511275489231,114,8,4,89,Speaker_Error,filler,filler,The jewelry-maker was commissioned by the millionaire.,
17483393511275489231,115,8,4,76,Speaker_Error,filler,filler,The small plant grew into a huge tree.,
17483393511275489231,116,8,4,17,Speaker_Error,test,deletion,The patient's condition deteriorated the new medicine.,
17483393511275489231,117,8,4,27,Speaker_Error,test,swap,The ball kicked the girl.,
17483393511275489231,118,8,4,21,Speaker_Error,test,insertion,The earthquake shattered from the house.,he he 
17483393511275489231,119,8,4,81,Speaker_Error,filler,filler,The church built a shelter for the homeless.,
17483393511275489231,120,8,4,95,Speaker_Error,filler,filler,The coach encouraged the team to score in the last quarter.,
17483393511275489231,121,8,4,30,Speaker_Error,test,swap,The table set the mother.,
17483393511275489231,122,8,4,91,Speaker_Error,filler,filler,The nurse poured some water for the old man.,
17483393511275489231,123,8,4,87,Speaker_Error,filler,filler,The lab-assistant fetched a test-tube for the scientist.,
17483393511275489231,124,8,4,99,Speaker_Error,filler,filler,The student spent all night studying and aced the test.,
17483393511275489231,125,8,4,18,Speaker_Error,test,deletion,The actor handed the script the director.,
17483393511275489231,126,8,4,100,Speaker_Error,filler,filler,The chef cleaned the ladle before he stirred the soup.,
17483393511275489231,127,8,4,29,Speaker_Error,test,swap,The stamp licked the secretary.,
17483393511275489231,128,8,4,74,Speaker_Error,filler,filler,The woman was held by the man.,
17483393511275489231,129,8,4,22,Speaker_Error,test,insertion,The bad lighting deteriorated from the woman's eyesight.,
17483393511275489231,130,8,4,85,Speaker_Error,filler,filler,The dental technician accepted the job at the new office even though it didn't pay much.,
